date;categoryName;payee;comment;outcomeAccountName;outcome;outcomeCurrencyShortTitle;incomeAccountName;income;incomeCurrencyShortTitle;createdDate;changedDate;qrCode
2024-10-02;"Транспорт";"Яндекс Такси";"Такси из аэропорта";"Т-Банк";"1125.79";RUB;"Т-Банк";"0";RUB;"2024-10-02 09:56:56";"2024-10-02 09:56:56";
2024-10-02;"Еда дома";"Глобус";"Глобус, забежали по дороге домой";"Т-Банк";"6568.47";RUB;"Т-Банк";"0";RUB;"2024-10-02 09:44:44";"2024-10-02 09:44:44";
2024-10-02;"Еда вне дома";"Coffee Bean";"Кофе с утра #работа";"Т-Банк";"366.54";RUB;"Т-Банк";"0";RUB;"2024-10-02 08:41:11";"2024-10-02 08:41:11";
2024-10-01;"Еда дома";"Лента";"Закупка на неделю";"Т-Банк";"4019.51";RUB;"Т-Банк";"0";RUB;"2024-10-01 19:16:06";"2024-10-01 19:16:06";
2024-10-01;"Транспорт";"Яндекс Такси";"Такси домой после работы";"Т-Банк";"820.16";RUB;"Т-Банк";"0";RUB;"2024-10-01 13:43:31";"2024-10-01 13:43:31";
2024-10-01;"Спорт";"World Class";"Абонемент в фитнес-клуб на октябрь";"Т-Банк";"7088.46";RUB;"Т-Банк";"0";RUB;"2024-10-01 13:25:32";"2024-10-01 13:25:32";
2024-10-01;"Машина";"Лукойл";"Бензин 40 литров #машина";"Т-Банк";"3235.91";RUB;"Т-Банк";"0";RUB;"2024-10-01 13:18:17";"2024-10-01 13:18:17";
2024-10-01;"Транспорт";"Bilet cherez SBP na tr";"Пополнение карты Тройка #дочь";"Т-Банк";"644.41";RUB;"Т-Банк";"0";RUB;"2024-10-01 11:39:55";"2024-10-01 11:39:55";
2024-10-01;"Еда дома";"Пятёрочка";"Магазин Пятёрочка, на ужин";"Сбер";"6309.87";RUB;"Сбер";"0";RUB;"2024-10-01 11:28:30";"2024-10-01 11:28:30";
2024-10-01;"Еда вне дома";"Кафе у работы";"Кофе с утра #работа";"Т-Банк";"429.15";RUB;"Т-Банк";"0";RUB;"2024-10-01 08:44:41";"2024-10-01 08:44:41";
2024-09-30;"Еда дома";"ВкусВилл";"ВкусВилл #дочь покупала молоко и хлопья";"Сбер";"4177.04";RUB;"Сбер";"0";RUB;"2024-09-30 19:50:55";"2024-09-30 19:50:55";
2024-09-30;"Еда вне дома";"Ginza";"Ужин в Ginza";"Т-Банк";"4473.58";RUB;"Т-Банк";"0";RUB;"2024-09-30 18:15:46";"2024-09-30 18:15:46";
2024-09-30;"Транспорт";"Яндекс Такси";"Такси домой после работы";"Т-Банк";"1189.15";RUB;"Т-Банк";"0";RUB;"2024-09-30 18:14:39";"2024-09-30 18:14:39";
2024-09-30;"Здоровье";"Горздрав";"Препараты для давления для мамы";"Т-Банк";"1898.41";RUB;"Т-Банк";"0";RUB;"2024-09-30 16:01:45";"2024-09-30 16:01:45";
2024-09-30;"Еда дома";"Лента";"Продукты в Лента";"Сбер";"2475.38";RUB;"Сбер";"0";RUB;"2024-09-30 11:09:12";"2024-09-30 11:09:12";
2024-09-30;"Еда дома";"Рынок продукты";"Чаевые официанту";"Наличные ₽";"816.58";RUB;"Наличные ₽";"0";RUB;"2024-09-30 10:47:23";"2024-09-30 10:47:23";
2024-09-30;"Животные / Кот";"Petshop.ru";"Royal Canin для кота #Барсик";"Т-Банк";"4758.19";RUB;"Т-Банк";"0";RUB;"2024-09-30 08:40:17";"2024-09-30 08:40:17";
2024-09-29;"Еда дома";"Самокат";"Самокат #еда";"Сбер";"1996.3";RUB;"Сбер";"0";RUB;"2024-09-29 18:35:35";"2024-09-29 18:35:35";
2024-09-29;"Кешбэк";"Т-Банк";"Кешбэк за сентябрь";"Т-Банк";"0";RUB;"Т-Банк";"925.53";RUB;"2024-09-29 11:32:14";"2024-09-29 11:32:14";
2024-09-29;"Транспорт";"Цветы у метро";"Чаевые официанту";"Наличные ₽";"2004.5";RUB;"Наличные ₽";"0";RUB;"2024-09-29 08:43:07";"2024-09-29 08:43:07";
2024-09-29;"Еда дома";"Пятёрочка";"Пятёрочка #еда";"Т-Банк";"4383.81";RUB;"Т-Банк";"0";RUB;"2024-09-29 08:32:14";"2024-09-29 08:32:14";
2024-09-28;"Животные / Кот";"Petshop.ru";"Лоток и наполнитель #Барсик";"Т-Банк";"1618.14";RUB;"Т-Банк";"0";RUB;"2024-09-28 16:37:52";"2024-09-28 16:37:52";
2024-09-28;"Еда дома";"Магнит";"Магнит, забежали по дороге домой";"Т-Банк";"5958.19";RUB;"Т-Банк";"0";RUB;"2024-09-28 13:49:34";"2024-09-28 13:49:34";
2024-09-28;"Кешбэк";"Т-Банк";"Кешбэк за сентябрь";"Т-Банк";"0";RUB;"Т-Банк";"858.96";RUB;"2024-09-28 13:23:14";"2024-09-28 13:23:14";
2024-09-28;"София";"Музыкальная школа";"Урок фортепиано #дочь";"Т-Банк";"3844.69";RUB;"Т-Банк";"0";RUB;"2024-09-28 11:05:29";"2024-09-28 11:05:29";
2024-09-28;"Машина";"BP";"Дозаправка по дороге";"Т-Банк";"4916.19";RUB;"Т-Банк";"0";RUB;"2024-09-28 09:57:33";"2024-09-28 09:57:33";
2024-09-28;"Проценты";"Т-Банк";"Начисление процентов на накопит. счёт";"Т-Банк - Нак.счет";"0";RUB;"Т-Банк - Нак.счет";"3975.76";RUB;"2024-09-28 01:53:16";"2024-09-28 01:53:16";
2024-09-28;"Проценты";"Сбер";"Начисление процентов на накопит. Сбер";"Сбер - Нак.счет";"0";RUB;"Сбер - Нак.счет";"2035.38";RUB;"2024-09-28 00:34:13";"2024-09-28 00:34:13";
2024-09-27;"Транспорт";"Яндекс Такси";"Такси до клиента #работа";"Т-Банк";"391.67";RUB;"Т-Банк";"0";RUB;"2024-09-27 19:29:11";"2024-09-27 19:29:11";
2024-09-27;"Еда дома";"Яндекс Лавка";"Закупка на неделю";"Т-Банк";"1813.26";RUB;"Т-Банк";"0";RUB;"2024-09-27 17:34:18";"2024-09-27 17:34:18";
2024-09-27;"Животные / Собака";"Зоомагазин Бетховен";"Игрушки для Чарли #Чарли";"Т-Банк";"4048.38";RUB;"Т-Банк";"0";RUB;"2024-09-27 14:37:34";"2024-09-27 14:37:34";
2024-09-27;"Машина";"Лукойл";"Бензин 40 литров #машина";"Т-Банк";"4306.36";RUB;"Т-Банк";"0";RUB;"2024-09-27 12:04:19";"2024-09-27 12:04:19";
2024-09-27;"";"";"Перевод на накопительный Сбер";"Сбер";"37529.09";RUB;"Сбер - Нак.счет";"37529.09";RUB;"2024-09-27 12:02:08";"2024-09-27 12:02:08";
2024-09-27;"Еда дома";"Магнит";"Магнит #дочь покупала молоко и хлопья";"Сбер";"2705.47";RUB;"Сбер";"0";RUB;"2024-09-27 09:55:39";"2024-09-27 09:55:39";
2024-09-26;"Еда дома";"Магнит";"Закупка на неделю";"Т-Банк";"3309.69";RUB;"Т-Банк";"0";RUB;"2024-09-26 19:57:11";"2024-09-26 19:57:11";
2024-09-26;"София";"Алина Петровна";"Урок английского с репетитором #дочь";"Т-Банк";"3203.91";RUB;"Т-Банк";"0";RUB;"2024-09-26 18:16:44";"2024-09-26 18:16:44";
2024-09-26;"Животные / Собака";"Зоозавр";"Игрушки для Чарли #Чарли";"Т-Банк";"6575.13";RUB;"Т-Банк";"0";RUB;"2024-09-26 10:12:16";"2024-09-26 10:12:16";
2024-09-25;"Еда дома";"ВкусВилл";"Магазин ВкусВилл, на ужин";"Сбер";"4063.4";RUB;"Сбер";"0";RUB;"2024-09-25 16:39:34";"2024-09-25 16:39:34";
2024-09-25;"Зарплата";"Работа Кати";"Зарплата за сентябрь (аванс)";"Сбер";"0";RUB;"Сбер";"188450.46";RUB;"2024-09-25 10:00:07";"2024-09-25 10:00:07";
2024-09-25;"Еда дома";"Азбука Вкуса";"Азбука Вкуса #еда";"Сбер";"4417.21";RUB;"Сбер";"0";RUB;"2024-09-25 09:35:03";"2024-09-25 09:35:03";
2024-09-24;"Еда вне дома";"Bro & N";"Ужин в Bro & N";"Т-Банк";"5587.76";RUB;"Т-Банк";"0";RUB;"2024-09-24 21:27:24";"2024-09-24 21:27:24";
2024-09-24;"София";"Алина Петровна";"Урок английского с репетитором #дочь";"Т-Банк";"3203.91";RUB;"Т-Банк";"0";RUB;"2024-09-24 17:30:22";"2024-09-24 17:30:22";
2024-09-24;"Транспорт";"Аэроэкспресс";"Поездка на метро";"Сбер";"110.93";RUB;"Сбер";"0";RUB;"2024-09-24 13:39:44";"2024-09-24 13:39:44";
2024-09-24;"Еда вне дома";"Coffee Bean";"Кофе с утра #работа";"Т-Банк";"442.78";RUB;"Т-Банк";"0";RUB;"2024-09-24 10:39:46";"2024-09-24 10:39:46";
2024-09-24;"Животные / Кот";"Ле'Муррр";"Корм для кота #Барсик";"Т-Банк";"3497.54";RUB;"Т-Банк";"0";RUB;"2024-09-24 09:20:12";"2024-09-24 09:20:12";
2024-09-23;"Еда вне дома";"Cofix";"Cofix с Катей";"Т-Банк";"389.08";RUB;"Т-Банк";"0";RUB;"2024-09-23 17:06:46";"2024-09-23 17:06:46";
2024-09-23;"Еда дома";"ВкусВилл";"Продукты в ВкусВилл";"Т-Банк";"1913.71";RUB;"Т-Банк";"0";RUB;"2024-09-23 15:30:21";"2024-09-23 15:30:21";
2024-09-22;"Еда вне дома";"Bro & N";"Bro & N с Катей";"Т-Банк";"5194.48";RUB;"Т-Банк";"0";RUB;"2024-09-22 15:57:46";"2024-09-22 15:57:46";
2024-09-22;"Подарки";"Цветы Никитский";"Подарок Кате на день рождения #Катя";"Т-Банк";"11119.96";RUB;"Т-Банк";"0";RUB;"2024-09-22 13:32:14";"2024-09-22 13:32:14";
2024-09-22;"Животные / Собака";"Petshop.ru";"Витамины для собаки #Чарли";"Т-Банк";"5018.92";RUB;"Т-Банк";"0";RUB;"2024-09-22 10:55:20";"2024-09-22 10:55:20";
2024-09-22;"Машина";"Лукойл";"Дозаправка по дороге";"Т-Банк";"5259.45";RUB;"Т-Банк";"0";RUB;"2024-09-22 08:54:11";"2024-09-22 08:54:11";
2024-09-22;"Интернет-покупки / Подписки";"ivi";"Подписка ivi";"Т-Банк";"473.72";RUB;"Т-Банк";"0";RUB;"2024-09-22 08:36:16";"2024-09-22 08:36:16";
2024-09-21;"Еда дома";"Лента";"Закупка на неделю";"Т-Банк";"4397.65";RUB;"Т-Банк";"0";RUB;"2024-09-21 14:38:39";"2024-09-21 14:38:39";
2024-09-21;"Еда дома";"ВкусВилл";"ВкусВилл, фрукты и хлеб";"Т-Банк";"2182.05";RUB;"Т-Банк";"0";RUB;"2024-09-21 11:55:45";"2024-09-21 11:55:45";
2024-09-21;"Еда вне дома";"Вкусно — и точка";"Вкусно — и точка с Катей";"Т-Банк";"1036.57";RUB;"Т-Банк";"0";RUB;"2024-09-21 11:45:45";"2024-09-21 11:45:45";
2024-09-21;"София";"Музыкальная школа";"Урок фортепиано #дочь";"Т-Банк";"3844.69";RUB;"Т-Банк";"0";RUB;"2024-09-21 10:01:02";"2024-09-21 10:01:02";
2024-09-20;"Интернет-покупки / Подписки";"OpenAI";"ChatGPT Plus подписка #работа";"Т-Банк";"32.04";RUB;"Т-Банк";"0";RUB;"2024-09-20 08:22:50";"2024-09-20 08:22:50";
2024-09-19;"Транспорт";"Яндекс Такси";"Такси до офиса";"Т-Банк";"733";RUB;"Т-Банк";"0";RUB;"2024-09-19 22:12:09";"2024-09-19 22:12:09";
2024-09-19;"Еда вне дома";"KFC";"Ужин в KFC";"Т-Банк";"2329.3";RUB;"Т-Банк";"0";RUB;"2024-09-19 20:16:27";"2024-09-19 20:16:27";
2024-09-19;"Еда дома";"Перекрёсток";"Закупка на неделю";"Т-Банк";"4047.28";RUB;"Т-Банк";"0";RUB;"2024-09-19 19:40:38";"2024-09-19 19:40:38";
2024-09-19;"София";"Алина Петровна";"Урок английского с репетитором #дочь";"Т-Банк";"3203.91";RUB;"Т-Банк";"0";RUB;"2024-09-19 18:50:54";"2024-09-19 18:50:54";
2024-09-19;"Еда дома";"Магнит";"Магнит, фрукты и хлеб";"Т-Банк";"3554.33";RUB;"Т-Банк";"0";RUB;"2024-09-19 13:24:47";"2024-09-19 13:24:47";
2024-09-19;"Развлечения";"Музей современного искусства";"Поход в Музей современного искусства #дочь";"Т-Банк";"3301.85";RUB;"Т-Банк";"0";RUB;"2024-09-19 08:55:27";"2024-09-19 08:55:27";
2024-09-19;"Еда вне дома";"Cofix";"Кофе с утра #работа";"Т-Банк";"370.46";RUB;"Т-Банк";"0";RUB;"2024-09-19 08:29:47";"2024-09-19 08:29:47";
2024-09-18;"Еда дома";"Метро";"Продукты в Метро";"Т-Банк";"2559.67";RUB;"Т-Банк";"0";RUB;"2024-09-18 22:45:09";"2024-09-18 22:45:09";
2024-09-18;"Транспорт";"Билет на Тройку";"Поездка на метро";"Сбер";"108.21";RUB;"Сбер";"0";RUB;"2024-09-18 21:52:25";"2024-09-18 21:52:25";
2024-09-18;"Машина";"Роснефть";"Бензин ⛽ АИ-95 #машина";"Т-Банк";"3407.67";RUB;"Т-Банк";"0";RUB;"2024-09-18 21:03:49";"2024-09-18 21:03:49";
2024-09-18;"Еда вне дома";"Папа Джонс";"Папа Джонс с коллегами #работа";"Т-Банк";"7274.63";RUB;"Т-Банк";"0";RUB;"2024-09-18 20:48:14";"2024-09-18 20:48:14";
2024-09-18;"Машина";"Автомойка";"Мойка машины и химчистка #машина";"Т-Банк";"5081.19";RUB;"Т-Банк";"0";RUB;"2024-09-18 13:58:04";"2024-09-18 13:58:04";
2024-09-18;"Интернет-покупки / Подписки";"YouTube Premium";"YouTube Premium";"Т-Банк";"354.9";RUB;"Т-Банк";"0";RUB;"2024-09-18 08:25:26";"2024-09-18 08:25:26";
2024-09-17;"Транспорт";"Яндекс Такси";"Такси до офиса";"Т-Банк";"821.59";RUB;"Т-Банк";"0";RUB;"2024-09-17 19:43:50";"2024-09-17 19:43:50";
2024-09-17;"София";"Алина Петровна";"Урок английского с репетитором #дочь";"Т-Банк";"3203.91";RUB;"Т-Банк";"0";RUB;"2024-09-17 17:38:31";"2024-09-17 17:38:31";
2024-09-17;"Инвестиции";"Т-Банк Инвестиции";"Купонный доход по облигациям";"Т-Банк - Брокерский счёт";"0";RUB;"Т-Банк - Брокерский счёт";"9768.28";RUB;"2024-09-17 12:48:12";"2024-09-17 12:48:12";
2024-09-17;"Еда вне дома";"Кафе у работы";"Кофе с утра #работа";"Т-Банк";"402.9";RUB;"Т-Банк";"0";RUB;"2024-09-17 08:35:51";"2024-09-17 08:35:51";
2024-09-16;"Машина";"Лукойл";"Заправка #машина";"Т-Банк";"4546.83";RUB;"Т-Банк";"0";RUB;"2024-09-16 17:48:25";"2024-09-16 17:48:25";
2024-09-16;"Транспорт";"Яндекс Такси";"Такси домой после работы";"Т-Банк";"334.76";RUB;"Т-Банк";"0";RUB;"2024-09-16 15:32:07";"2024-09-16 15:32:07";
2024-09-16;"Животные / Собака";"Четыре Лапы";"Сухой корм Acana #Чарли";"Т-Банк";"4634.73";RUB;"Т-Банк";"0";RUB;"2024-09-16 09:18:41";"2024-09-16 09:18:41";
2024-09-16;"Еда вне дома";"Coffee Bean";"Кофе с утра #работа";"Т-Банк";"378.67";RUB;"Т-Банк";"0";RUB;"2024-09-16 08:20:56";"2024-09-16 08:20:56";
2024-09-15;"Еда вне дома";"Вкусно — и точка";"Вкусно — и точка семьёй";"Т-Банк";"1887.04";RUB;"Т-Банк";"0";RUB;"2024-09-15 19:35:33";"2024-09-15 19:35:33";
2024-09-15;"Товары для дома";"OBI";"OBI — постельное бельё";"Т-Банк";"3485.1";RUB;"Т-Банк";"0";RUB;"2024-09-15 18:33:18";"2024-09-15 18:33:18";
2024-09-15;"Интернет-покупки / Подписки";"Spotify";"Spotify Premium";"Т-Банк";"258.2";RUB;"Т-Банк";"0";RUB;"2024-09-15 08:49:26";"2024-09-15 08:49:26";
2024-09-14;"Еда вне дома";"Чайхона №1";"Чайхона №1 с коллегами #работа";"Т-Банк";"7037.68";RUB;"Т-Банк";"0";RUB;"2024-09-14 17:45:41";"2024-09-14 17:45:41";
2024-09-14;"Квартира";"МГТС";"Домашний интернет 500 Мбит/с";"Т-Банк";"897.1";RUB;"Т-Банк";"0";RUB;"2024-09-14 12:30:52";"2024-09-14 12:30:52";
2024-09-14;"София";"Музыкальная школа";"Урок фортепиано #дочь";"Т-Банк";"3844.69";RUB;"Т-Банк";"0";RUB;"2024-09-14 11:20:13";"2024-09-14 11:20:13";
2024-09-13;"Машина";"Парковка центр Москвы";"Парковка в центре #машина";"Т-Банк";"183.54";RUB;"Т-Банк";"0";RUB;"2024-09-13 22:36:39";"2024-09-13 22:36:39";
2024-09-13;"Еда дома";"Лента";"Закупка на неделю";"Сбер";"2612.63";RUB;"Сбер";"0";RUB;"2024-09-13 15:53:13";"2024-09-13 15:53:13";
2024-09-12;"Квартира";"ЖКУ-Москва";"Оплата электроэнергии за август";"Т-Банк";"5356.03";RUB;"Т-Банк";"0";RUB;"2024-09-12 19:48:04";"2024-09-12 19:48:04";
2024-09-12;"Транспорт";"Яндекс Такси";"Такси из аэропорта";"Т-Банк";"736";RUB;"Т-Банк";"0";RUB;"2024-09-12 18:57:31";"2024-09-12 18:57:31";
2024-09-12;"София";"Алина Петровна";"Урок английского с репетитором #дочь";"Т-Банк";"3203.91";RUB;"Т-Банк";"0";RUB;"2024-09-12 16:00:06";"2024-09-12 16:00:06";
2024-09-12;"Еда дома";"Ашан";"Магазин Ашан, на ужин";"Сбер";"3047.31";RUB;"Сбер";"0";RUB;"2024-09-12 10:43:49";"2024-09-12 10:43:49";
2024-09-12;"Еда дома";"Перекрёсток";"Продукты в Перекрёсток";"Т-Банк";"2675.98";RUB;"Т-Банк";"0";RUB;"2024-09-12 10:42:50";"2024-09-12 10:42:50";
2024-09-12;"Интернет-покупки / Подписки";"Кинопоиск HD";"Подписка на кино";"Т-Банк";"821.69";RUB;"Т-Банк";"0";RUB;"2024-09-12 07:07:30";"2024-09-12 07:07:30";
